TokenID,Filename,Label,Start[s],End[s],Step,Time,f0,Intensity,F1,F2,F3,F4,F5
40,0009,a,37.417355174830384,37.49040471267704,0,37.417355174830384,160.58334322592052,72.118874658909,367.15898534610386,1366.4667777361556,2443.6142627928148,3483.344053722659,4417.845262107408
40,0009,a,37.417355174830384,37.49040471267704,1,37.44170502077927,155.5136656823164,71.57741269927024,475.39013038380483,1399.1028087937998,2421.7377785461954,3583.3846463091254,4138.531853556085
40,0009,a,37.417355174830384,37.49040471267704,2,37.46605486672816,149.79779385287964,69.4764919276278,424.88266454709,1456.7767754513523,2490.5912501368884,3863.680775959639,4648.62686487869
40,0009,a,37.417355174830384,37.49040471267704,3,37.49040471267704,137.37653290039648,63.59687724969057,236.7691289987728,1670.0010166921004,2725.2321139483174,4031.184668228226,5038.84261618949
41,0009,a,37.6549434775356,37.73579442233676,0,37.6549434775356,160.07577246336703,66.12102753216331,304.63788685260295,1947.7147713445986,2521.770336668003,3742.9733705899257,4918.623911689574
41,0009,a,37.6549434775356,37.73579442233676,1,37.681893792469324,169.77563703904082,73.47847342764862,387.1553760243796,1644.9283745410282,2451.6528296938127,3532.40394240874,4746.119977011955
41,0009,a,37.6549434775356,37.73579442233676,2,37.70884410740304,181.46881924016128,74.17053414415504,511.59121753740044,1529.7506332897758,2455.376688103197,3579.939331441028,4428.270994829547
41,0009,a,37.6549434775356,37.73579442233676,3,37.73579442233676,177.33808778246245,70.09752866698588,391.28824687006966,1325.2900707704096,2358.832577987726,3451.334844990989,--undefined--
42,0009,a,37.99997916666669,38.00997916666669,0,37.99997916666669,100.12559463268941,64.43383519362284,602.7582608436304,1217.0339522086915,2442.114594452032,3842.3397980507943,4409.995144397243
42,0009,a,37.99997916666669,38.00997916666669,1,38.00331250000002,99.70018637202821,64.02669996739083,611.6841911710527,1195.8414517138197,2428.0542464491587,3673.2558737712234,4448.679271591518
42,0009,a,37.99997916666669,38.00997916666669,2,38.00664583333336,98.75114102357895,63.61534532907105,620.3289872087017,1175.9077259715727,2408.4557768965137,3503.221059189294,4494.190009467095
42,0009,a,37.99997916666669,38.00997916666669,3,38.00997916666669,97.80209567513097,63.14257906537447,623.632172282447,1173.492520399983,2361.819812176602,3499.261513703638,4502.246903626428
43,0009,a,40.67997916666666,40.72997916666669,0,40.67997916666666,162.79128642243487,71.76981054886454,290.86044214927335,983.6582841596496,2527.0299192582356,4030.5839879619602,4827.5012879740225
43,0009,a,40.67997916666666,40.72997916666669,1,40.696645833333335,164.66170248643857,71.58194643546433,333.1832052376064,1212.2038547078675,2363.809246354566,3958.6617470669107,5086.901181732747
43,0009,a,40.67997916666666,40.72997916666669,2,40.713312500000015,160.03020715022538,71.01222776564066,423.53461841680155,1621.459735580801,2495.1687433327534,3800.78020716725,--undefined--
43,0009,a,40.67997916666666,40.72997916666669,3,40.72997916666669,159.33656826717947,70.8466275655443,456.97437361567137,1595.623550505341,2464.716024669535,3776.4264542207575,--undefined--
44,0009,a,40.85997916666668,40.88997916666669,0,40.85997916666668,162.39366817445006,70.71230411336916,484.909110817502,1586.6869669074567,2467.703264360345,3803.9035186808146,4143.898041595372
44,0009,a,40.85997916666668,40.88997916666669,1,40.86997916666669,162.92955220598446,70.63662092211598,484.77313510899774,1578.6275217628452,2461.0405132241613,3834.8207493769405,4207.747157664339
44,0009,a,40.85997916666668,40.88997916666669,2,40.879979166666686,163.19463837943587,70.52878185219649,481.52712687773425,1545.5784068912924,2451.216435801822,3848.8142038090973,4563.422367185437
44,0009,a,40.85997916666668,40.88997916666669,3,40.88997916666669,163.07564982249517,70.46518200671782,475.4877596696068,1438.6453277809383,2419.714978732399,3837.9311519373896,4436.498318860914
45,0009,a,40.98470157442002,41.078452272744606,0,40.98470157442002,163.3396817136311,71.09795714454033,424.9806888161678,968.8291306343123,2353.078247559145,3708.7013272125823,4469.53154702852
45,0009,a,40.98470157442002,41.078452272744606,1,41.01595180719488,158.9960053046053,71.53718156274813,559.4006891887491,1039.2531101452187,2346.403205614638,3805.9717998149163,4099.56060112298
45,0009,a,40.98470157442002,41.078452272744606,2,41.04720203996975,160.15279026910363,72.32385261702858,510.22588827908766,1067.6585732490191,2487.2924393103253,3352.147348020835,4313.245393711356
45,0009,a,40.98470157442002,41.078452272744606,3,41.078452272744606,151.730186986246,70.77861905907253,404.94339063376367,1090.7353165748016,2746.9811598939045,4025.1567659992033,4897.096305398658
46,0009,a,41.19337248359404,41.2704899935062,0,41.19337248359404,164.8908779402859,69.01723297729211,401.4462582407173,913.7432260061638,2768.7562978660753,3916.8910744329055,5144.79291828769
46,0009,a,41.19337248359404,41.2704899935062,1,41.219078320231425,170.2727489702609,71.7867987711135,486.15523495046637,949.8200283473188,2497.761582104957,3816.9818590069262,4220.86570969629
46,0009,a,41.19337248359404,41.2704899935062,2,41.24478415686882,171.04224016471917,72.0294622123415,544.0896439787988,1014.6280088573164,2494.4401802159473,3589.0610403213764,4356.626765491104
46,0009,a,41.19337248359404,41.2704899935062,3,41.2704899935062,160.67902385639496,67.93297077202321,453.58199602026576,969.7921298654957,2394.4110746959254,3498.141026060877,4622.192018194839
1,0010,a,4.609999999999999,4.659999999999997,0,4.609999999999999,162.96144255025146,71.12663062916681,291.04395204281394,1030.6566194308928,2387.583926425391,3760.0545768628062,4902.313698443774
1,0010,a,4.609999999999999,4.659999999999997,1,4.626666666666665,165.2047099627761,71.19580937153223,329.74456747141005,1424.181241462149,2422.0581124036044,3709.1231549286053,5054.422212400688
1,0010,a,4.609999999999999,4.659999999999997,2,4.643333333333331,165.3374994371903,71.61162916180086,403.07563667915684,1745.6227897823474,2601.3527970536034,3515.1307871299755,3807.7448966163633
1,0010,a,4.609999999999999,4.659999999999997,3,4.659999999999997,166.77635232790448,71.04493772324976,439.1600430222202,1690.762182751503,2559.33519656221,3766.884166419957,4482.990995193401
2,0010,a,4.759999999999991,4.789999999999992,0,4.759999999999991,179.47065347208763,71.54984016973621,471.50235376944283,1795.8112468107506,2592.397376781729,3858.3337603142586,--undefined--
2,0010,a,4.759999999999991,4.789999999999992,1,4.769999999999992,180.80268078567826,71.68702266410043,460.322535274108,1751.2669691668552,2567.0666184575034,3894.8863324339522,--undefined--
2,0010,a,4.759999999999991,4.789999999999992,2,4.779999999999991,182.06402543968562,71.87393626440533,448.0264575072984,1676.8168262350541,2590.0863529778176,3886.1146356202667,--undefined--
2,0010,a,4.759999999999991,4.789999999999992,3,4.789999999999992,181.72377579145532,72.08913042781336,436.9073841586026,1655.5846747157798,2679.9363372706594,3892.6538705666903,--undefined--
3,0010,a,4.929999999999993,4.986428436938468,0,4.929999999999993,185.9185683334561,64.02281293174616,404.0532965790443,1505.55299262849,2672.6032034284667,3955.338533836433,--undefined--
3,0010,a,4.929999999999993,4.986428436938468,1,4.948809478979484,170.48441459614898,69.54556963619794,482.979406283701,1527.0390584291301,2573.1440806854494,3764.0268562519045,4675.509542837684
3,0010,a,4.929999999999993,4.986428436938468,2,4.967618957958976,163.6052631430648,68.70648927656961,431.82468252795337,1549.9441870946807,2650.914306339982,3989.1140953365557,--undefined--
3,0010,a,4.929999999999993,4.986428436938468,3,4.986428436938468,151.8575015141452,63.5126176635943,297.2143023242195,1672.5583177348833,2970.029199165379,4113.536328984355,4979.665109957788
4,0010,a,5.129999999999996,5.175776478801538,0,5.129999999999996,211.70073665193678,67.2277990926216,343.1844010240536,1766.528460932428,2496.4310818375457,3718.205407900596,4857.474270083702
4,0010,a,5.129999999999996,5.175776478801538,1,5.145258826267177,192.4249846482114,72.69359529268903,432.7715582111992,1694.2540798814525,2489.0930076818804,3684.304669101362,4888.199179035786
4,0010,a,5.129999999999996,5.175776478801538,2,5.160517652534358,181.6128664812945,72.5961353553088,447.9710272547269,1607.384880709501,2444.662500564602,3658.1524464981635,5058.316350494649
4,0010,a,5.129999999999996,5.175776478801538,3,5.175776478801538,174.73559983185942,68.78174562502089,377.8044819326357,1418.8982116592556,2373.574625045981,3528.4732764753057,--undefined--
5,0010,a,5.429999999999993,5.439999999999998,0,5.429999999999993,110.35266261402117,65.76698318340287,569.395382777811,1295.7359540545963,2294.256366145793,3194.7257085569563,4678.768700595093
5,0010,a,5.429999999999993,5.439999999999998,1,5.433333333333327,109.3438811368729,65.3886591829908,573.3268803425941,1272.8780965931155,2275.7146590739158,3168.9171983833876,4680.5232661548325
5,0010,a,5.429999999999993,5.439999999999998,2,5.436666666666663,108.48666906174654,64.89818698990817,581.4234047957109,1253.4540266731176,2255.6613236168782,3166.5299218668165,4750.3085064288125
5,0010,a,5.429999999999993,5.439999999999998,3,5.439999999999998,107.65620452815418,64.30645207573153,589.5574429296681,1234.6484990110544,2232.707626960731,3178.0307797530295,4790.143775815202
6,0010,a,7.709999999999994,7.759999999999991,0,7.709999999999994,160.9089460323239,71.75914447969329,298.6355374687775,1145.3791286714418,2705.982963885693,3729.4290139929785,4941.729457394775
6,0010,a,7.709999999999994,7.759999999999991,1,7.7266666666666595,162.96181029955886,71.82599201539192,336.3381904913692,1505.3862623138255,2407.6344331294817,3891.7006208782204,--undefined--
6,0010,a,7.709999999999994,7.759999999999991,2,7.743333333333325,161.8936175395989,71.56501463759473,401.6893252320613,1718.710585499747,2559.1469775196647,3790.24487422709,--undefined--
6,0010,a,7.709999999999994,7.759999999999991,3,7.759999999999991,162.7288961934364,71.20838572157841,438.29508848751817,1680.4012666682886,2476.312474260047,3795.9359643002786,3993.188714662668
7,0010,a,7.839999999999989,7.86999999999999,0,7.839999999999989,170.38687032902058,71.62404783841708,469.2928225801523,1681.1901280758518,2680.295699898456,3639.647024498716,3878.346887651907
7,0010,a,7.839999999999989,7.86999999999999,1,7.84999999999999,171.06540203494023,71.77020293208442,470.68907593930373,1702.777395526282,2761.7243215495987,3698.658422236809,3895.1993099407737
7,0010,a,7.839999999999989,7.86999999999999,2,7.85999999999999,171.7704618624922,71.92710206987454,465.3894905204842,1715.1523855475775,2772.5065933024584,3728.8979401309707,4032.0471065223333
7,0010,a,7.839999999999989,7.86999999999999,3,7.86999999999999,171.4639753628126,72.05419275424734,451.0005530608287,1726.1613971607876,2791.9930218193686,3896.2883360362202,--undefined--
8,0010,a,7.989999999999995,8.04853080841383,0,7.989999999999995,186.87011197472336,62.82246348688612,372.37528565644453,1466.9966612902374,2661.013028154908,3933.178731028505,5309.471102537681
8,0010,a,7.989999999999995,8.04853080841383,1,8.009510269471273,173.30265398340384,68.90738070687509,480.6395501552474,1496.8733597182204,2571.085774918634,3816.561844974498,4785.021571015998
8,0010,a,7.989999999999995,8.04853080841383,2,8.029020538942552,161.55878625112757,68.75728000052149,441.4361363127902,1507.2566147086266,2603.479536364475,4102.478959940688,4733.857075954628
8,0010,a,7.989999999999995,8.04853080841383,3,8.04853080841383,144.90793168463492,64.59018161270156,280.8175354790568,1601.168232729822,2941.5827001138587,3919.8905438994734,4992.725521837864
9,0010,a,8.27578860311067,8.35376921893804,0,8.27578860311067,177.09141356203128,69.6192730686502,355.27580005887387,1465.5638707955575,2515.985867785526,3684.5775400678253,5181.921264022143
9,0010,a,8.27578860311067,8.35376921893804,1,8.301782141719793,184.05651343383218,72.40869451857337,454.9861690544769,1498.7944729176447,2452.236635202164,3252.273315241931,3833.89177690223
9,0010,a,8.27578860311067,8.35376921893804,2,8.327775680328918,182.90463652433948,73.52732614527275,519.3346996076424,1458.9464926800945,2415.2735643482315,3338.4264200993757,4538.283415022791
9,0010,a,8.27578860311067,8.35376921893804,3,8.35376921893804,174.20068823012957,70.15718009139619,441.3068640581074,1278.2146201654782,2336.766285491526,3370.812343770185,--undefined--
10,0010,a,8.64,8.649999999999991,0,8.64,105.11485780669261,60.41501551956191,579.8465913068621,1161.4680283047962,2087.1805506762976,3051.9656137305337,4410.265984757581
10,0010,a,8.64,8.649999999999991,1,8.64333333333333,105.35108453783931,59.966658529779664,581.9869024345986,1142.5129984690652,2063.3323110139745,3078.528438079643,4427.99990849434
10,0010,a,8.64,8.649999999999991,2,8.646666666666661,105.45205670681888,59.515727756176304,583.7854553562621,1123.7383749097012,2033.0360574591402,3105.4991317726176,4448.197219235175
10,0010,a,8.64,8.649999999999991,3,8.649999999999991,105.5291604236511,59.0032005809769,585.2062755238427,1105.1631477610595,1995.6130517072822,3132.9206284246047,4471.117220875263
11,0010,a,11.989999999999997,12.039999999999992,0,11.989999999999997,161.72023350961746,72.0126702331441,282.3530207992398,1010.8575021557057,2437.5350772728925,3871.3255036304286,5003.256715586769
11,0010,a,11.989999999999997,12.039999999999992,1,12.006666666666662,163.8297665277036,71.73799665572108,334.831444988884,1587.600506993427,2095.9587040775114,3796.9666644981685,5331.14461871452
11,0010,a,11.989999999999997,12.039999999999992,2,12.023333333333326,163.37928007599595,71.72343213334743,394.9428825972467,1677.210184757743,2510.4729406840047,3709.7570027381166,3827.356739729731
11,0010,a,11.989999999999997,12.039999999999992,3,12.039999999999992,162.73851731854504,71.45994463797865,444.0929659522109,1621.6302782082246,2439.230794009519,3743.6204131222967,3794.165171043377
12,0010,a,12.11999999999999,12.149999999999991,0,12.11999999999999,167.04183598651312,71.27403317475397,487.494094501356,1652.8912136172316,2642.9807760644812,3764.0965360014366,4312.779784870565
12,0010,a,12.11999999999999,12.149999999999991,1,12.12999999999999,167.7285586251261,71.28494795576438,487.9702728083098,1650.946826326373,2656.1746839492944,3793.0616964948285,5062.3199235653365
12,0010,a,12.11999999999999,12.149999999999991,2,12.139999999999992,168.3455246292658,71.35629582887061,480.88083844006036,1621.7560731068572,2596.7910666522216,3782.298071457075,3825.779183119096
12,0010,a,12.11999999999999,12.149999999999991,3,12.149999999999991,167.8536705029874,71.41096309017783,461.6656240142888,1535.3019958661034,2492.188509041444,3763.8956140119267,3812.322210752034
13,0010,a,12.224207441331032,12.299357872645755,0,12.224207441331032,176.05605235461613,72.2786051610826,381.19251416743964,1253.4877509615926,2348.189687322332,3552.354697825472,4127.76768653099
13,0010,a,12.224207441331032,12.299357872645755,1,12.249257585102606,170.4490179751578,72.26876902270658,527.7325084575828,1355.0289323123927,2480.2916068435597,3589.037233286128,4080.0417710968004
13,0010,a,12.224207441331032,12.299357872645755,2,12.27430772887418,163.75084373792865,70.8810185890445,435.0541486615605,1351.6407183159915,2547.153062064825,3684.155688033169,4585.248958722571
13,0010,a,12.224207441331032,12.299357872645755,3,12.299357872645755,145.87985979368273,65.94739006304137,250.1027804101678,1665.0856014464262,2821.5697297381967,3866.3956698261413,4884.811381385996
14,0010,a,12.529999999999989,12.63518636258327,0,12.529999999999989,167.5960000116777,73.20256791767139,344.05078246161503,1500.784249099909,2426.105372494028,3144.838764136645,4771.464708700516
14,0010,a,12.529999999999989,12.63518636258327,1,12.565062120861082,176.13263223943412,73.70344678217371,463.12497824853165,1574.0210960664492,2508.8608648917407,3500.464951372892,4104.301030591746
14,0010,a,12.529999999999989,12.63518636258327,2,12.600124241722176,177.86228608172482,74.38811432467926,498.3910003668506,1570.6576786992455,2532.8809444048275,3440.041464388855,4174.615251420791
14,0010,a,12.529999999999989,12.63518636258327,3,12.63518636258327,170.04909875580364,72.36319454235526,387.50501595036656,1522.1813768918423,2611.7671086942164,3671.274145904005,4108.915494172261
15,0010,a,12.97999999999999,12.989999999999997,0,12.97999999999999,96.4811374713526,59.827116430938034,616.2392592217225,1194.3471466997328,2284.641486386211,3147.1979363322744,4709.024654453377
15,0010,a,12.97999999999999,12.989999999999997,1,12.983333333333325,97.12830405881608,59.32834223764329,628.2921452047793,1185.832503119747,2259.2371347060684,3219.7458385038676,4704.5910083879135
15,0010,a,12.97999999999999,12.989999999999997,2,12.986666666666661,97.75134644676028,58.794598165964665,627.0978906255236,1172.6529987987328,2239.6022115745304,3277.952032049705,4683.289101274149
15,0010,a,12.97999999999999,12.989999999999997,3,12.989999999999997,98.37013162302493,58.2335184415937,626.2282277821067,1157.222630342224,2211.2827015358507,3343.285489945828,4666.03916803935
16,0010,a,15.449999999999989,15.5,0,15.449999999999989,165.3339786025209,71.77404881129983,290.8620003993467,1014.5960045943493,2428.972325433147,3884.7932125576926,4853.896649273606
16,0010,a,15.449999999999989,15.5,1,15.46666666666666,167.9976809612276,72.47060491596875,339.83944417369145,1484.6466674388578,2493.168541610859,4006.9230910910114,5033.246801401755
16,0010,a,15.449999999999989,15.5,2,15.483333333333329,168.83036549090562,72.69547568431096,400.10523176045257,1711.7610312573927,2595.023485966976,3763.214189445063,--undefined--
16,0010,a,15.449999999999989,15.5,3,15.5,170.01059993371524,72.25300858345794,462.0296228352885,1666.2670779483847,2536.174036406516,3509.276942466516,3807.0329234137075
17,0010,a,15.61,15.64,0,15.61,188.86475395912032,72.22218642448624,549.2236828942907,1710.4211884549873,2801.8433628544612,3870.9246277317993,--undefined--
17,0010,a,15.61,15.64,1,15.62,190.42992787906772,72.36425195513785,552.8535699845826,1709.0571934659433,2806.900452693177,3857.5609289881845,--undefined--
17,0010,a,15.61,15.64,2,15.63,191.85295642149214,72.53568959494511,528.2368996147422,1640.5858123073904,2787.448004304081,3891.7251130867553,--undefined--
17,0010,a,15.61,15.64,3,15.64,192.46541294690937,72.6347306980834,499.6237457018752,1583.218628087925,2718.9775089078057,3923.28434561967,--undefined--
18,0010,a,15.769999999999996,15.82486561174781,0,15.769999999999996,195.26187169068464,64.56917836146066,396.96919818385663,1496.171364051956,2624.8803237357342,3917.1327571870406,4886.285046642404
18,0010,a,15.769999999999996,15.82486561174781,1,15.788288537249267,175.48184272029923,68.13725669004666,462.0516724079029,1492.3657316846043,2591.9772444337723,3943.0069748683427,4699.434973495683
18,0010,a,15.769999999999996,15.82486561174781,2,15.80657707449854,162.8174023093711,67.13986283090192,428.9692773156988,1476.318346462823,2705.7486976338064,4227.756155124397,4818.138904675285
18,0010,a,15.769999999999996,15.82486561174781,3,15.82486561174781,150.99962228189838,63.782275040118876,308.5414581609622,1660.6977273094021,3233.116024185934,3955.984176130132,--undefined--
19,0010,i,16.049085808882595,16.098824796275196,0,16.049085808882595,219.68151804376492,74.83538137648172,292.0216373328774,2106.950899175411,2852.259108462555,3774.4947592894086,4846.535407147948
19,0010,i,16.049085808882595,16.098824796275196,1,16.065665471346794,228.89616446097006,74.15317571690235,290.1804314022315,2126.3418700889056,3026.3943729783723,3552.477159798017,3937.4568298492745
19,0010,i,16.049085808882595,16.098824796275196,2,16.082245133810996,231.2943037839653,71.9028487958684,255.01816463499813,2102.027824506221,2952.11787885815,3634.5049458564654,3956.6732858133414
19,0010,i,16.049085808882595,16.098824796275196,3,16.098824796275196,225.1982252939937,66.23547298598135,268.21627396974316,2052.6896215135625,2999.911951228365,3873.1095378370514,4687.820242707268
20,0010,a,16.44999999999999,16.459999999999994,0,16.44999999999999,109.80175694223672,61.24934160434681,586.9458767103524,1157.8642767707368,2183.9510641757624,3162.1804251273848,4691.0024832665595
20,0010,a,16.44999999999999,16.459999999999994,1,16.453333333333322,109.49180363755563,60.701136023403926,588.093628675241,1146.9813699840588,2161.9412794102086,3254.7140086332515,4679.2252591271845
20,0010,a,16.44999999999999,16.459999999999994,2,16.45666666666666,109.95551239590571,60.07695346832567,584.9946018729833,1135.8056314335024,2149.1843758528407,3294.3608603043363,4690.888800918007
20,0010,a,16.44999999999999,16.459999999999994,3,16.459999999999994,110.55574975361723,59.36702721925813,568.6305996107598,1103.2328416451905,2104.2171282432378,3372.0334296371143,4712.384415526923
21,0010,a,21.741083333333336,21.78108333333332,0,21.741083333333336,164.83706633649095,70.4561223591897,293.07903056057444,1236.4105041274922,2414.687207165136,4203.153145789205,4836.716562974443
21,0010,a,21.741083333333336,21.78108333333332,1,21.754416666666664,167.63258403016349,71.55466476162364,348.97570106792705,1646.9269334202636,2513.3314971015748,3978.564639866957,--undefined--
21,0010,a,21.741083333333336,21.78108333333332,2,21.767749999999992,166.23865554258307,72.49552997036031,414.1987987282055,1657.3655456815998,2521.333004297526,3772.489213234914,4792.983442009846
21,0010,a,21.741083333333336,21.78108333333332,3,21.78108333333332,166.07507033681748,72.44130363769693,476.23206282742643,1647.9983155345953,2510.572833880939,3747.845262736318,4634.44333325292
22,0010,a,21.85108333333333,21.881083333333336,0,21.85108333333333,180.00209128108327,73.7524371409324,498.2576096324899,1769.2172411542883,2592.1976136489698,3817.760580152971,--undefined--
22,0010,a,21.85108333333333,21.881083333333336,1,21.861083333333333,181.17054714226225,73.86625898566088,491.750402652428,1728.8019501368985,2593.7132102287405,3824.592945188672,--undefined--
22,0010,a,21.85108333333333,21.881083333333336,2,21.871083333333335,182.26510203908515,73.99713985301425,475.8829504631466,1681.370733105182,2648.0299621584245,3824.9759737674894,--undefined--
22,0010,a,21.85108333333333,21.881083333333336,3,21.881083333333336,182.88423153786317,74.11182843506586,454.6693312540003,1669.3171138131606,2673.0472280323957,3832.2822623081274,--undefined--
23,0010,a,22.005232123456167,22.07126781061787,0,22.005232123456167,--undefined--,64.83495770166192,386.9581686722717,1522.7692484060115,2627.2629138910424,3966.440838257935,--undefined--
23,0010,a,22.005232123456167,22.07126781061787,1,22.027244019176734,177.88090721767182,70.84998021591244,474.0402369988898,1517.8973232120206,2526.895868299105,3780.7681441202994,5292.422691505242
23,0010,a,22.005232123456167,22.07126781061787,2,22.0492559148973,168.36456873477587,70.27680890788874,418.531885129767,1524.3384331476313,2567.9940881101684,4014.226455520218,--undefined--
23,0010,a,22.005232123456167,22.07126781061787,3,22.07126781061787,154.9548969590647,65.46749955231961,494.17954104157104,2074.531300748146,3172.3041421066473,4125.476089157784,4963.898744363049
24,0010,i,22.22108333333331,22.265204197124334,0,22.22108333333331,234.52370638245873,67.21277081131996,268.49714499845624,2159.3229521156,2747.657625656589,3548.2660907351806,4922.742253098305
24,0010,i,22.22108333333331,22.265204197124334,1,22.235790287930318,218.57414614325893,72.89419312190333,326.06397354813396,1964.2464682752366,2456.8432717358623,3416.576130276756,4641.139750992812
24,0010,i,22.22108333333331,22.265204197124334,2,22.250497242527327,212.73599894611607,74.41371349190437,377.81958257023865,1948.4268069258683,2433.006728509892,3390.121226162732,4803.651560703448
24,0010,i,22.22108333333331,22.265204197124334,3,22.265204197124334,206.45324960521722,74.6780645108194,365.4898881406929,2001.8289881190342,2246.7300966130015,3329.970514230032,4817.960159693007
25,0010,a,22.60108333333333,22.62998333333332,0,22.60108333333333,99.95948988474571,60.266733133957246,508.02707121431825,1162.8866163009038,2377.753562072291,3029.2338245718533,4430.026600792801
25,0010,a,22.60108333333333,22.62998333333332,1,22.61071666666666,101.52001075101049,59.121992449402136,500.9168295120718,1170.0896028672862,2332.433817186618,3074.8459165260238,4262.179457595962
25,0010,a,22.60108333333333,22.62998333333332,2,22.62034999999999,102.47331772037231,58.175005941427415,508.5967569875362,1167.1810776567982,2274.0237073372455,3096.172999991344,4348.909092839877
25,0010,a,22.60108333333333,22.62998333333332,3,22.62998333333332,102.81398085946921,56.42603329529,473.0310893861784,1171.2950391224028,2188.1494940628904,3116.858297402099,4447.927453322369
26,0010,a,25.97997916666668,26.01997916666668,0,25.97997916666668,176.05067423350164,71.43500302200916,314.9901294599466,1269.1432059934077,2448.456085981155,3751.294336135081,5191.18820073639
26,0010,a,25.97997916666668,26.01997916666668,1,25.993312500000012,178.53847727155528,72.51040236116735,358.92274927036374,1696.9354132179922,2538.7082060326943,3839.7401563712306,--undefined--
26,0010,a,25.97997916666668,26.01997916666668,2,26.006645833333348,180.6157859102208,73.24684134412098,386.0587969620643,1775.0787851555558,2552.5758908779194,3859.362000927358,4272.234269563075
26,0010,a,25.97997916666668,26.01997916666668,3,26.01997916666668,181.40960778554143,73.02371243111689,406.22382737688537,1690.2748772649013,2464.698704011529,3829.89667482467,3971.3505958561636
27,0010,a,26.119979166666667,26.15997916666668,0,26.119979166666667,194.85734449772852,73.01048081829751,460.1232028062032,1715.3303885856553,2440.5140241726785,3537.0063710578647,3927.116603341581
27,0010,a,26.119979166666667,26.15997916666668,1,26.133312500000006,198.37700806614683,73.20674825444037,469.7644713648141,1801.7660439618644,2763.567736410828,3499.839806132528,3871.2185212166446
27,0010,a,26.119979166666667,26.15997916666668,2,26.14664583333334,200.7706563119447,73.35049995487962,467.4255517196595,1799.6586895337102,2797.561526981781,3552.3033198208395,3864.1930086698517
27,0010,a,26.119979166666667,26.15997916666668,3,26.15997916666668,200.63531163867896,73.3257987032616,434.11965849234616,1652.5288466055506,2416.1437027535276,3812.730360412388,4135.199823972389
28,0010,a,26.29997916666668,26.36877346523888,0,26.29997916666668,211.00811647655712,66.49877297963013,381.60238365286136,1567.1690790494613,2515.8420785574253,3837.044438814438,--undefined--
28,0010,a,26.29997916666668,26.36877346523888,1,26.322910599524082,188.92299855769267,70.67995731348927,484.8354974217006,1632.1774811286498,2521.476238510764,3724.0196659522912,4894.664780173231
28,0010,a,26.29997916666668,26.36877346523888,2,26.34584203238148,179.90714796966697,69.95939434033164,444.4441245114892,1683.0208942882928,2484.3050337243762,3588.9111148854345,4879.589435982522
28,0010,a,26.29997916666668,26.36877346523888,3,26.36877346523888,169.01415646673536,66.18289716051608,304.5348533850963,1836.160348437318,2394.4802336627404,3627.126542799505,4710.620474043149
29,0010,a,26.45671659818049,26.52409238551479,0,26.45671659818049,227.1733218558664,64.24399953773472,556.7508680264764,1948.21710144794,2583.643277476543,3878.6446642956007,4744.157277466401
29,0010,a,26.45671659818049,26.52409238551479,1,26.47917519395859,209.99540680655656,71.76737905693373,495.3311389328942,1693.6981709065828,2400.664505763314,3582.815823486601,5128.758799908642
29,0010,a,26.45671659818049,26.52409238551479,2,26.50163378973669,199.88358737597332,71.12887629457377,523.9932361139893,1701.7774387151558,2452.0923428074416,3797.9410612398983,--undefined--
29,0010,a,26.45671659818049,26.52409238551479,3,26.52409238551479,186.1877728057444,67.17669056774969,332.5244897294394,1671.370239107134,2624.090563648223,4081.2482467769787,--undefined--
30,0010,a,26.84997916666667,26.85997916666668,0,26.84997916666667,114.23043768206769,64.75826286817421,568.0664728713512,1276.917898478396,2394.626904146792,4101.6160256069215,--undefined--
30,0010,a,26.84997916666667,26.85997916666668,1,26.85331250000001,113.58605522753484,64.16358379855507,568.9867434813826,1265.4052184962816,2366.586051943251,4171.98831399486,--undefined--
30,0010,a,26.84997916666667,26.85997916666668,2,26.856645833333342,112.80939933998832,63.4377545693866,567.7257195185539,1257.04113191573,2341.4245791343537,4250.1467444038435,5184.254801484749
30,0010,a,26.84997916666667,26.85997916666668,3,26.85997916666668,112.00824837225342,62.53831406603815,567.4172281780397,1217.8919644415175,2318.050154224087,3850.843290207252,4872.283388783894
31,0010,a,29.60997916666668,29.649979166666668,0,29.60997916666668,169.21268671739972,72.1368235414539,293.15548048541484,1063.7971611593007,2413.346131989469,3593.846234983817,4683.3355160444235
31,0010,a,29.60997916666668,29.649979166666668,1,29.623312500000008,174.06051008822962,72.27549686418715,342.0191662874939,1506.000743351675,2427.3471078187604,3720.5650984525655,--undefined--
31,0010,a,29.60997916666668,29.649979166666668,2,29.63664583333334,171.74389913630284,72.74210073604661,386.9986993303621,1685.535673370453,2538.3684495025295,3701.2319841778767,4136.613120467209
31,0010,a,29.60997916666668,29.649979166666668,3,29.649979166666668,171.1955377693171,72.30496318715373,420.6918967420068,1684.8072406199572,2511.6533734477416,3634.8004961151596,3836.083028462317
32,0010,a,29.839979166666662,29.87997916666665,0,29.839979166666662,193.73168068697868,71.86827411766798,530.6194728731031,1586.7860166780995,2552.5303887780356,3593.6452056337885,3885.172380444786
32,0010,a,29.839979166666662,29.87997916666665,1,29.85331249999999,196.9663840074515,72.251498481345,539.492988302766,1565.764764981356,2533.534167948169,3672.0246242130124,3901.938159210281
32,0010,a,29.839979166666662,29.87997916666665,2,29.866645833333322,198.88097460099442,72.48140651948759,536.8952530317124,1565.1725161490285,2536.670877969978,3737.2498523737318,3900.086073350817
